transaction_id,amount_usd,hour_of_day,account_age_days,transactions_last_hour,distance_from_home_km,is_anomaly
tx104149,43.35,9,174.0,1,5.86,0
tx104150,34.68,23,636.0,1,7.54,0
tx104151,29.94,17,1725.0,1,0.21,0
tx104152,32.93,3,422.0,1,0.54,0
tx104153,56.05,16,1029.0,1,4.7,0
tx104154,27.28,10,597.0,1,1.56,0
tx104155,52.75,19,671.0,1,1.57,0
tx104156,157.66,18,1439.0,1,11.33,0
tx104157,10.65,0,626.0,0,0.16,0
tx104158,104.17,19,922.0,1,1.63,0
tx104159,39.26,7,1861.0,1,7.16,0
tx104160,35.59,20,1286.0,0,0.94,0
tx104161,57.31,0,1238.0,0,3.11,0
tx104162,67.5,15,620.0,0,7.97,0
tx104163,32.19,19,1643.0,1,15.46,0
tx104164,19.39,7,651.0,2,8.08,0
tx104165,15.1,14,1179.0,2,47.44,0
tx104166,46.62,19,469.0,0,4.48,0
tx104167,38.56,13,1542.0,2,5.99,0
tx104168,67.48,17,1223.0,2,0.2,0
tx104169,42.45,20,1765.0,2,12.87,0
tx104170,26.01,14,1262.0,2,1.53,0
tx104171,34.5,16,1159.0,3,0.43,0
tx104172,24.72,12,1032.0,1,2.22,0
tx104173,46.47,21,1883.0,1,1.01,0
tx104174,38.73,15,565.0,0,2.75,0
tx104175,28.36,15,123.0,1,8.74,0
tx104176,42.82,0,396.0,0,1.19,0
tx104177,22.86,14,811.0,0,5.89,0
tx104178,27.03,13,792.0,1,11.05,0
tx104179,16.45,19,149.0,0,1.02,0
tx104180,28.65,20,958.0,3,1.63,0
tx104181,87.94,11,1414.0,1,1.44,0
tx104182,46.32,13,134.0,1,1.41,0
tx104183,35.94,13,1289.0,2,0.05,0
tx104184,21.27,17,510.0,2,9.32,0
tx104185,12.29,20,366.0,1,7.47,0
tx104186,55.39,12,1693.0,1,0.32,0
tx104187,26.76,11,169.0,2,5.85,0
tx104188,48.98,6,1743.0,1,4.37,0
tx104189,34.79,15,283.0,0,7.84,0
tx104190,28.9,21,1056.0,0,2.61,0
tx104191,1181.28,10,13.0,6,17.54,1
tx104192,19.89,19,881.0,3,0.55,0
tx104193,32.95,8,1395.0,1,6.86,0
tx104194,17.86,17,489.0,1,6.4,0
tx104195,42.07,15,1862.0,1,2.85,0
tx104196,15.15,9,1792.0,1,7.48,0
tx104197,46.27,15,472.0,0,4.68,0
tx104198,42.72,12,1853.0,1,0.29,0
tx104199,30.18,5,1480.0,0,3.28,0
tx104200,11.47,9,1429.0,0,2.77,0
tx104201,10.63,13,1002.0,1,1.83,0
tx104202,37.17,5,862.0,2,2.02,0
tx104203,460.98,2,4.0,7,116.84,1
tx104204,61.83,18,479.0,1,3.5,0
tx104205,76.46,18,1782.0,0,0.2,0
tx104206,121.1,17,225.0,2,26.49,0
tx104207,22.6,7,387.0,0,3.25,0
tx104208,74.97,15,130.0,1,0.38,0
tx104209,13.54,18,1091.0,1,1.43,0
tx104210,43.85,22,1757.0,1,1.22,0
tx104211,24.84,16,1395.0,1,10.93,0
tx104212,37.01,18,1840.0,5,2.28,0
tx104213,43.23,13,218.0,2,6.25,0
tx104214,14.48,16,1373.0,1,2.87,0
tx104215,472.98,15,20.0,6,5.65,1
tx104216,33.47,17,1541.0,2,0.44,0
tx104217,31.59,15,1457.0,4,9.78,0
tx104218,182.01,2,53.0,5,17.76,1
tx104219,19.1,14,1111.0,2,9.37,0
tx104220,40.56,13,535.0,3,4.87,0
tx104221,38.99,8,1865.0,1,10.4,0
tx104222,47.91,13,1656.0,1,1.18,0
tx104223,18.99,10,663.0,4,3.73,0
tx104224,31.45,10,1157.0,3,11.81,0
tx104225,12.58,9,1667.0,1,3.51,0
tx104226,12.29,14,167.0,2,1.59,0
tx104227,39.25,16,1399.0,0,2.15,0
tx104228,25.97,21,474.0,3,5.39,0
tx104229,36.12,9,1281.0,0,2.98,0
tx104230,35.76,4,1905.0,1,0.51,0
tx104231,31.87,7,98.0,1,0.26,0
tx104232,160.74,1,1486.0,4,7.32,0
tx104233,42.06,12,1041.0,0,5.48,0
tx104234,55.43,16,742.0,1,1.01,0
tx104235,17.71,8,1673.0,1,4.07,0
tx104236,29.73,10,1746.0,0,8.56,0
tx104237,14.92,10,662.0,0,10.79,0
tx104238,58.75,2,1514.0,1,7.36,0
tx104239,31.64,22,958.0,1,3.8,0
tx104240,12.21,18,509.0,0,0.1,0
tx104241,20.4,9,556.0,0,0.76,0
tx104242,7.45,10,1927.0,0,2.53,0
tx104243,21.76,9,1510.0,1,6.66,0
tx104244,201.81,9,89.0,1,0.49,0
tx104245,28.08,13,333.0,4,1.12,0
tx104246,13.33,11,700.0,0,4.07,0
tx104247,30.36,21,1542.0,0,19.97,0
tx104248,27.52,13,786.0,2,0.24,0
tx104249,52.69,15,790.0,2,8.22,0
tx104250,56.65,21,31.0,0,9.41,0
tx104251,95.81,21,1013.0,1,5.37,0
tx104252,13.72,13,1822.0,1,2.27,0
tx104253,9.69,21,1884.0,1,10.46,0
tx104254,18.29,2,1826.0,0,8.81,0
tx104255,59.11,23,1793.0,1,10.19,0
tx104256,18.17,10,1569.0,3,0.84,0
tx104257,10.44,21,169.0,1,5.52,0
tx104258,14.7,16,566.0,2,0.28,0
tx104259,9.91,10,1163.0,4,6.38,0
tx104260,22.93,8,1073.0,0,5.42,0
tx104261,26.84,21,1972.0,2,9.62,0
tx104262,28.9,19,1412.0,2,3.48,0
tx104263,27.96,13,1984.0,1,2.83,0
tx104264,82.22,11,1142.0,3,1.36,0
tx104265,67.69,13,1675.0,2,8.18,0
tx104266,64.74,12,1313.0,0,0.54,0
tx104267,7.17,22,142.0,0,7.6,0
tx104268,27.99,23,385.0,2,4.76,0
tx104269,16.31,18,57.0,1,0.42,0
tx104270,19.98,5,1951.0,1,9.76,0
tx104271,21.69,6,1570.0,0,2.8,0
tx104272,21.84,10,226.0,1,6.52,0
tx104273,28.49,9,917.0,0,19.15,0
tx104274,24.26,16,1273.0,1,2.97,0
tx104275,47.56,17,994.0,0,1.75,0
tx104276,37.12,19,779.0,2,3.02,0
tx104277,18.79,20,687.0,1,2.21,0
tx104278,69.08,13,560.0,2,1.73,0
tx104279,29.2,8,981.0,2,23.84,0
tx104280,36.48,8,1269.0,2,2.13,0
tx104281,39.72,17,842.0,1,3.75,0
tx104282,15.75,15,236.0,1,4.84,0
tx104283,30.12,14,1468.0,0,3.07,0
tx104284,44.99,11,1776.0,1,17.45,0
tx104285,24.09,9,1230.0,1,3.15,0
tx104286,48.69,14,1664.0,1,1.7,0
tx104287,36.21,13,843.0,0,0.74,0
tx104288,24.31,9,1554.0,1,1.26,0
tx104289,12.77,13,182.0,1,0.65,0
tx104290,65.54,17,746.0,1,1.6,0
tx104291,23.18,13,812.0,1,4.14,0
tx104292,37.12,17,1643.0,0,2.83,0
tx104293,11.64,19,745.0,0,0.9,0
tx104294,9.62,17,701.0,1,3.93,0
tx104295,27.23,21,704.0,0,0.46,0
tx104296,29.22,19,1263.0,1,6.99,0
tx104297,13.85,12,705.0,1,0.17,0
tx104298,14.92,11,1413.0,2,5.78,0
tx104299,37.15,20,1119.0,1,2.6,0
tx104300,26.06,21,393.0,3,1.47,0
tx104301,54.15,15,339.0,2,2.69,0
tx104302,25.67,22,573.0,0,10.08,0
tx104303,67.9,5,775.0,1,0.06,0
tx104304,27.9,20,735.0,1,7.24,0
tx104305,27.8,18,205.0,0,13.21,0
tx104306,57.05,18,1607.0,0,4.7,0
tx104307,33.65,13,310.0,0,0.44,0
tx104308,37.12,9,145.0,1,3.28,0
tx104309,22.98,21,1103.0,1,4.44,0
tx104310,20.42,13,1662.0,2,2.53,0
tx104311,42.42,17,1263.0,1,1.41,0
tx104312,50.31,20,280.0,0,4.67,0
tx104313,10.05,13,956.0,0,4.08,0
tx104314,20.91,21,1354.0,1,2.2,0
tx104315,42.52,15,1591.0,0,5.95,0
tx104316,25.42,16,181.0,0,11.01,0
tx104317,23.85,13,1686.0,0,3.88,0
tx104318,18.2,17,1094.0,1,12.45,0
tx104319,41.44,8,777.0,1,3.19,0
tx104320,45.54,20,234.0,0,9.55,0
tx104321,18.71,9,667.0,1,4.79,0
tx104322,140.26,16,1447.0,1,5.05,0
tx104323,21.34,12,1618.0,0,0.2,0
tx104324,23.14,10,401.0,2,3.99,0
tx104325,15.05,8,1244.0,3,1.4,0
tx104326,27.33,13,1534.0,1,0.99,0
tx104327,36.06,9,1010.0,0,14.83,0
tx104328,26.71,20,801.0,1,9.32,0
tx104329,44.05,20,498.0,0,4.94,0
tx104330,45.27,23,1663.0,1,2.33,0
tx104331,37.22,16,1889.0,1,0.3,0
tx104332,48.32,17,1441.0,2,2.77,0
tx104333,35.28,18,1902.0,0,10.92,0
tx104334,19.36,12,1279.0,0,0.65,0
tx104335,11.37,17,167.0,0,5.38,0
tx104336,30.49,16,1896.0,1,3.99,0
tx104337,33.78,9,941.0,2,2.23,0
tx104338,5.76,14,288.0,0,2.68,0
tx104339,39.97,4,1549.0,4,0.35,0
tx104340,13.42,13,1689.0,2,0.95,0
tx104341,38.61,21,1218.0,0,3.89,0
tx104342,11.92,16,372.0,1,7.95,0
tx104343,784.38,1,21.0,7,10.47,1
tx104344,63.42,20,848.0,1,14.07,0
tx104345,30.55,11,1394.0,3,12.66,0
tx104346,29.41,10,897.0,1,1.22,0
tx104347,26.41,15,483.0,0,0.32,0
tx104348,16.35,12,339.0,1,11.88,0
tx104349,76.42,19,308.0,1,2.86,0
tx104350,22.97,18,585.0,0,0.01,0
tx104351,45.96,10,1271.0,2,2.63,0
tx104352,26.17,17,773.0,3,14.58,0
tx104353,42.23,10,317.0,1,10.51,0
tx104354,13.43,16,474.0,1,3.9,0
tx104355,53.64,13,1341.0,3,10.31,0
tx104356,57.82,12,413.0,1,0.3,0
tx104357,49.54,14,909.0,0,0.37,0
tx104358,106.98,18,727.0,1,9.55,0
tx104359,38.6,0,893.0,2,8.78,0
tx104360,33.32,19,1684.0,2,4.12,0
tx104361,26.91,15,1484.0,1,10.25,0
tx104362,58.64,15,700.0,1,5.85,0
tx104363,21.41,21,753.0,1,0.77,0
tx104364,15.72,14,484.0,3,5.24,0
tx104365,20.16,0,1281.0,0,1.83,0
tx104366,34.14,15,914.0,1,0.21,0
tx104367,23.42,10,1212.0,0,2.55,0
tx104368,46.77,9,304.0,2,6.68,0
tx104369,28.84,0,476.0,0,0.0,0
tx104370,18.44,18,514.0,1,8.09,0
tx104371,25.7,11,256.0,3,3.3,0
tx104372,18.58,8,675.0,1,1.24,0
tx104373,18.92,3,782.0,1,2.36,0
tx104374,29.82,14,1015.0,1,0.06,0
tx104375,30.09,21,1343.0,1,5.51,0
tx104376,23.79,21,1349.0,3,1.05,0
tx104377,28.29,19,1577.0,0,10.21,0
tx104378,35.37,19,736.0,2,1.58,0
tx104379,20.24,3,57.0,2,1.28,0
tx104380,161.67,10,75.0,3,4.91,0
tx104381,18.7,13,1357.0,2,11.59,0
tx104382,20.95,16,1844.0,1,25.69,0
tx104383,40.86,21,51.0,1,3.89,0
tx104384,84.55,16,1622.0,0,0.2,0
tx104385,63.33,8,243.0,2,15.62,0
tx104386,13.6,16,1804.0,0,3.57,0
tx104387,14.84,6,1064.0,0,1.91,0
tx104388,12.53,19,1369.0,4,0.53,0
tx104389,62.62,17,289.0,2,1.91,0
tx104390,37.8,12,930.0,0,1.7,0
tx104391,44.11,16,1193.0,3,10.45,0
tx104392,11.73,9,1558.0,0,18.09,0
tx104393,91.08,10,214.0,1,5.72,0
tx104394,31.86,15,457.0,1,3.54,0
tx104395,8.5,7,949.0,2,4.43,0
tx104396,21.09,15,1523.0,0,12.91,0
tx104397,36.27,20,882.0,1,4.49,0
tx104398,53.4,13,1220.0,1,13.38,0
tx104399,35.49,12,1481.0,0,0.46,0
tx104400,43.96,10,1959.0,1,5.0,0
tx104401,22.85,11,671.0,1,2.85,0
tx104402,40.96,17,1457.0,1,0.09,0
tx104403,11.46,21,1150.0,1,8.59,0
tx104404,37.33,15,316.0,0,9.1,0
tx104405,18.03,20,663.0,0,9.32,0
tx104406,29.66,18,1507.0,0,4.33,0
tx104407,40.59,16,1276.0,2,6.18,0
tx104408,51.06,9,1724.0,1,5.11,0
tx104409,56.34,16,1820.0,0,6.45,0
tx104410,15.63,20,684.0,0,17.44,0
tx104411,30.63,21,801.0,1,3.54,0
tx104412,64.04,19,831.0,2,4.9,0
tx104413,17.68,15,387.0,0,8.4,0
tx104414,46.79,16,1146.0,0,2.95,0
tx104415,56.57,11,1920.0,1,8.67,0
tx104416,19.96,4,1870.0,1,6.11,0
tx104417,17.96,21,1594.0,1,2.02,0
tx104418,23.86,20,165.0,1,4.79,0
tx104419,72.75,19,1988.0,1,6.66,0
tx104420,47.77,8,1127.0,0,4.37,0
tx104421,17.28,17,414.0,0,0.86,0
tx104422,27.34,19,356.0,1,0.63,0
tx104423,41.21,13,61.0,1,5.46,0
tx104424,27.12,18,1047.0,4,6.48,0
tx104425,12.23,16,1486.0,2,4.48,0
tx104426,51.58,20,1135.0,1,1.67,0
tx104427,17.09,17,669.0,0,8.6,0
tx104428,68.7,13,797.0,2,2.54,0
tx104429,16.34,20,1484.0,0,5.72,0
tx104430,18.69,6,1652.0,2,3.0,0
tx104431,60.1,14,859.0,0,0.93,0
tx104432,34.61,9,1074.0,1,3.05,0
tx104433,80.26,13,907.0,0,5.96,0
tx104434,45.33,12,1041.0,0,9.04,0
tx104435,40.01,3,1987.0,1,12.2,0
tx104436,8.79,15,1146.0,0,5.05,0
tx104437,35.24,13,558.0,2,2.09,0
tx104438,53.97,11,234.0,0,10.21,0
tx104439,56.8,13,432.0,3,8.31,0
tx104440,37.02,15,1174.0,1,1.46,0
tx104441,36.92,19,1516.0,3,5.11,0
tx104442,61.05,13,1342.0,2,2.07,0
tx104443,30.31,12,1560.0,2,0.13,0
tx104444,66.81,10,1180.0,1,1.69,0
tx104445,43.02,9,772.0,1,2.32,0
tx104446,36.07,8,993.0,0,3.87,0
tx104447,82.79,8,1976.0,1,7.11,0
tx104448,43.6,8,1674.0,0,3.03,0
tx104449,47.69,11,1054.0,0,2.18,0
tx104450,20.59,15,658.0,0,3.76,0
tx104451,53.54,9,261.0,0,1.94,0
tx104452,20.85,17,1434.0,0,3.81,0
tx104453,81.99,20,568.0,0,6.97,0
tx104454,19.21,9,1498.0,3,2.45,0
tx104455,56.48,21,1859.0,0,3.67,0
tx104456,22.05,9,571.0,1,0.72,0
tx104457,25.04,2,1560.0,1,2.37,0
tx104458,537.18,3,18.0,2,99.91,1
tx104459,22.04,9,803.0,1,19.72,0
tx104460,26.22,19,1370.0,1,2.15,0
tx104461,26.07,4,344.0,1,4.09,0
tx104462,8.41,18,1285.0,2,8.6,0
tx104463,16.78,8,541.0,0,6.82,0
tx104464,36.08,15,110.0,1,3.52,0
tx104465,6.1,18,1825.0,0,0.77,0
tx104466,5.06,8,36.0,1,1.31,0
tx104467,82.71,14,1545.0,0,0.57,0
tx104468,35.96,8,497.0,1,2.82,0
tx104469,11.67,13,265.0,2,8.17,0
tx104470,25.23,22,1899.0,1,4.79,0
tx104471,10.47,14,350.0,0,4.92,0
tx104472,24.85,11,613.0,0,3.9,0
tx104473,32.99,21,1496.0,0,2.67,0
tx104474,1022.87,14,37.0,5,60.9,1
tx104475,25.36,8,1577.0,2,0.25,0
tx104476,154.28,8,1424.0,0,11.18,0
tx104477,60.03,21,401.0,1,1.29,0
tx104478,24.84,20,146.0,1,14.03,0
tx104479,15.93,18,1269.0,1,14.99,0
tx104480,13.02,12,1067.0,0,2.21,0
tx104481,29.75,12,339.0,1,0.5,0
tx104482,38.08,7,1958.0,1,0.95,0
tx104483,17.82,12,1740.0,1,3.6,0
tx104484,20.35,12,1692.0,3,0.18,0
tx104485,9.28,12,1043.0,0,5.48,0
tx104486,46.51,20,374.0,0,4.7,0
tx104487,184.76,21,1590.0,0,5.08,0
tx104488,76.35,15,698.0,0,6.11,0
tx104489,32.02,10,919.0,1,4.41,0
tx104490,34.37,19,1375.0,0,1.81,0
tx104491,30.76,8,1153.0,1,6.84,0
tx104492,11.74,0,1695.0,1,2.75,0
tx104493,12.18,23,1054.0,4,7.02,0
tx104494,12.22,16,1620.0,1,3.64,0
tx104495,17.31,9,1929.0,1,18.41,0
tx104496,27.08,20,1892.0,2,6.84,0
tx104497,36.67,13,283.0,2,8.1,0
tx104498,35.46,14,244.0,0,0.67,0
tx104499,11.41,8,675.0,1,0.09,0
tx104500,57.88,11,1146.0,2,1.16,0
tx104501,25.62,8,937.0,0,1.18,0
tx104502,7.77,16,1119.0,1,1.12,0
tx104503,26.23,14,508.0,1,2.29,0
tx104504,125.73,8,437.0,2,2.42,0
tx104505,54.84,11,1350.0,2,0.2,0
tx104506,34.54,18,633.0,1,6.64,0
tx104507,103.24,22,789.0,0,0.28,0
tx104508,51.73,12,82.0,1,3.32,0
tx104509,43.76,15,132.0,1,6.14,0
tx104510,14.92,15,325.0,0,5.98,0
tx104511,90.21,12,909.0,0,3.17,0
tx104512,41.65,18,92.0,0,2.53,0
tx104513,29.99,0,463.0,2,14.04,0
tx104514,21.12,21,1676.0,0,10.21,0
tx104515,26.65,3,319.0,2,4.86,0
tx104516,36.58,13,953.0,0,1.1,0
tx104517,22.79,1,1727.0,1,5.78,0
tx104518,29.83,23,66.0,1,0.87,0
tx104519,88.33,9,542.0,0,7.26,0
tx104520,11.06,21,1450.0,0,2.94,0
tx104521,25.58,18,1598.0,2,1.09,0
tx104522,23.55,11,829.0,1,2.97,0
tx104523,17.43,10,1624.0,0,4.66,0
tx104524,26.75,10,1239.0,3,5.21,0
tx104525,35.19,7,61.0,0,2.73,0
tx104526,33.5,18,1232.0,0,12.01,0
tx104527,40.47,20,339.0,2,10.48,0
tx104528,45.22,18,1051.0,1,0.85,0
tx104529,25.62,12,1464.0,0,11.35,0
tx104530,54.88,13,744.0,1,17.39,0
tx104531,37.02,3,1681.0,0,1.92,0
tx104532,43.13,9,1129.0,1,1.12,0
tx104533,32.56,13,1396.0,0,1.35,0
tx104534,8.95,3,685.0,1,1.18,0
tx104535,19.28,8,981.0,0,6.21,0
tx104536,37.57,13,1882.0,0,1.05,0
tx104537,48.18,10,997.0,0,12.87,0
tx104538,23.24,16,959.0,1,4.07,0
tx104539,28.8,11,1060.0,1,12.67,0
tx104540,37.13,11,1989.0,3,0.69,0
tx104541,7.91,5,1551.0,0,3.11,0
tx104542,52.19,11,1574.0,1,8.72,0
tx104543,98.43,14,356.0,2,5.6,0
tx104544,19.2,16,440.0,0,2.2,0
tx104545,36.96,17,1672.0,0,1.94,0
tx104546,75.76,3,215.0,1,6.05,0
tx104547,37.96,19,529.0,0,1.52,0
tx104548,26.26,21,1414.0,2,0.6,0
tx104549,22.07,5,687.0,2,4.71,0
tx104550,19.11,16,926.0,2,11.9,0
tx104551,30.16,1,1813.0,0,7.13,0
tx104552,19.91,9,1563.0,0,1.5,0
tx104553,62.22,14,386.0,2,3.7,0
tx104554,103.37,12,1811.0,0,4.21,0
tx104555,36.95,15,708.0,2,0.27,0
tx104556,35.41,17,1482.0,0,2.13,0
tx104557,41.41,13,479.0,1,0.24,0
tx104558,15.12,3,1080.0,0,1.23,0
tx104559,19.95,9,572.0,0,2.39,0
tx104560,49.47,11,427.0,0,8.39,0
tx104561,19.51,16,972.0,0,1.69,0
tx104562,30.49,14,1011.0,2,0.84,0
tx104563,29.27,17,1729.0,1,1.75,0
tx104564,20.07,17,1284.0,2,0.82,0
tx104565,45.98,10,1828.0,0,1.25,0
tx104566,31.29,12,604.0,1,6.04,0
tx104567,66.46,13,738.0,0,0.92,0
tx104568,18.04,8,1424.0,0,1.63,0
tx104569,59.1,10,1583.0,1,1.43,0
tx104570,800.6,0,48.0,5,1.18,1
tx104571,37.74,13,1748.0,0,2.98,0
tx104572,53.91,9,1474.0,0,0.38,0
tx104573,22.93,20,1771.0,4,5.98,0
tx104574,15.0,13,582.0,0,2.9,0
tx104575,102.44,19,1641.0,1,9.29,0
tx104576,24.85,17,450.0,1,4.47,0
tx104577,16.11,8,897.0,1,1.54,0
tx104578,21.11,19,769.0,1,0.32,0
tx104579,64.45,2,1420.0,3,9.52,0
tx104580,48.99,19,233.0,1,0.88,0
tx104581,96.24,14,1834.0,2,18.87,0
tx104582,15.75,10,1704.0,0,6.89,0
tx104583,13.57,14,1672.0,0,1.44,0
tx104584,26.08,11,111.0,0,12.31,0
tx104585,130.97,16,534.0,0,1.42,0
tx104586,34.88,12,1823.0,0,4.98,0
tx104587,46.42,18,605.0,1,14.68,0
tx104588,21.2,23,1071.0,0,3.26,0
tx104589,11.02,3,312.0,0,3.19,0
tx104590,20.84,21,1342.0,1,1.72,0
tx104591,34.77,19,1724.0,1,0.52,0
tx104592,22.33,17,607.0,1,3.67,0
tx104593,78.52,8,624.0,0,1.49,0
tx104594,56.24,19,1030.0,3,2.59,0
tx104595,34.61,16,1549.0,0,0.34,0
tx104596,14.44,23,991.0,0,4.6,0
tx104597,31.35,8,1908.0,1,8.57,0
tx104598,17.41,17,647.0,2,1.65,0
tx104599,51.91,15,1582.0,1,3.14,0
tx104600,16.24,2,710.0,2,3.61,0
tx104601,12.46,19,1580.0,3,4.3,0
tx104602,18.2,10,754.0,2,2.54,0
tx104603,29.92,13,1831.0,2,4.71,0
tx104604,19.27,15,1581.0,0,7.67,0
tx104605,29.17,11,1118.0,3,8.76,0
tx104606,36.16,21,457.0,2,1.58,0
tx104607,24.4,9,332.0,1,5.72,0
tx104608,13.38,9,1992.0,0,0.13,0
tx104609,152.56,3,44.0,7,99.14,1
tx104610,57.44,20,469.0,2,2.17,0
tx104611,25.33,9,334.0,2,11.07,0
tx104612,48.12,12,1268.0,0,8.86,0
tx104613,96.6,10,227.0,1,22.11,0
tx104614,25.15,22,864.0,1,8.94,0
tx104615,24.79,15,235.0,1,0.9,0
tx104616,24.55,17,1515.0,2,2.31,0
tx104617,18.27,6,716.0,0,3.39,0
tx104618,59.01,13,1020.0,1,6.53,0
tx104619,27.4,16,1235.0,1,5.96,0
tx104620,20.64,15,726.0,0,1.92,0
tx104621,55.24,2,415.0,0,0.91,0
tx104622,26.88,13,532.0,0,4.52,0
tx104623,25.32,16,1052.0,1,9.26,0
tx104624,72.2,22,1447.0,1,13.66,0
tx104625,27.98,12,140.0,0,4.85,0
tx104626,60.28,3,634.0,1,1.32,0
tx104627,7.06,4,331.0,0,36.76,0
tx104628,32.0,21,742.0,0,0.67,0
tx104629,26.27,8,1788.0,1,0.16,0
tx104630,47.91,9,592.0,1,1.13,0
tx104631,64.9,8,1861.0,2,1.69,0
tx104632,42.11,11,821.0,1,7.23,0
tx104633,17.58,11,1373.0,0,3.91,0
tx104634,53.82,16,570.0,4,2.19,0
tx104635,31.81,12,45.0,2,14.56,0
tx104636,27.36,20,824.0,1,6.54,0
tx104637,61.24,10,1053.0,1,2.28,0
tx104638,22.19,11,1378.0,0,5.08,0
tx104639,23.52,17,1255.0,0,3.69,0
tx104640,33.46,12,1776.0,0,5.63,0
tx104641,61.42,2,467.0,0,13.6,0
tx104642,34.45,12,567.0,1,0.56,0
tx104643,54.66,15,1052.0,0,4.05,0
tx104644,98.12,16,1117.0,0,8.41,0
tx104645,97.92,17,547.0,0,19.92,0
tx104646,38.0,15,906.0,1,8.83,0
tx104647,25.96,12,1809.0,1,2.29,0
tx104648,92.43,1,39.0,7,235.01,1
tx104649,48.81,16,626.0,0,1.59,0
tx104650,25.24,3,1068.0,0,4.99,0
tx104651,41.39,10,1127.0,1,2.9,0
tx104652,8.07,19,337.0,0,0.53,0
tx104653,35.55,13,983.0,1,2.08,0
tx104654,72.79,14,624.0,1,0.11,0
tx104655,29.74,9,1222.0,4,5.24,0
tx104656,9.29,12,121.0,4,34.1,0
tx104657,17.11,21,78.0,1,4.49,0
tx104658,34.66,20,966.0,2,46.8,0
tx104659,16.36,17,1303.0,1,3.77,0
tx104660,19.67,2,401.0,2,2.75,0
tx104661,31.66,20,1991.0,0,7.31,0
tx104662,32.33,21,1013.0,2,3.31,0
tx104663,55.23,0,827.0,3,21.58,0
tx104664,15.56,21,585.0,1,1.2,0
tx104665,33.58,10,898.0,1,8.25,0
tx104666,47.01,0,113.0,1,1.39,0
tx104667,22.36,2,1986.0,2,1.18,0
tx104668,31.71,15,1402.0,2,0.73,0
tx104669,30.53,12,1899.0,3,8.84,0
tx104670,30.53,16,1488.0,1,1.87,0
tx104671,23.18,15,1502.0,0,22.82,0
tx104672,130.9,9,1998.0,1,2.34,0
tx104673,28.11,8,1060.0,0,16.25,0
tx104674,15.38,21,1879.0,2,4.9,0
tx104675,13.15,9,1243.0,1,20.61,0
tx104676,155.04,18,1261.0,2,1.1,0
tx104677,17.64,20,258.0,2,0.37,0
tx104678,20.8,10,1708.0,2,3.98,0
tx104679,18.92,13,1804.0,2,3.4,0
tx104680,14.85,12,561.0,0,3.64,0
tx104681,69.57,10,1681.0,3,2.13,0
tx104682,31.62,23,1889.0,2,7.96,0
tx104683,30.16,11,624.0,1,2.69,0
tx104684,59.66,18,1358.0,1,0.09,0
tx104685,84.41,20,569.0,2,7.97,0
tx104686,58.74,10,1700.0,0,4.31,0
tx104687,10.41,10,1778.0,0,10.01,0
tx104688,30.17,16,264.0,4,1.03,0
tx104689,45.97,1,1568.0,0,2.88,0
tx104690,40.77,17,152.0,2,0.65,0
tx104691,11.32,16,1846.0,1,17.2,0
tx104692,29.01,2,248.0,0,1.13,0
tx104693,46.7,12,766.0,2,0.52,0
tx104694,21.69,21,37.0,1,1.53,0
tx104695,12.89,10,80.0,0,5.75,0
tx104696,771.08,17,49.0,7,178.04,1
tx104697,80.29,12,671.0,0,1.67,0
tx104698,22.71,13,1875.0,2,5.26,0
tx104699,21.14,14,640.0,1,2.63,0
tx104700,33.54,21,1376.0,2,15.06,0
tx104701,44.64,17,1428.0,1,5.72,0
tx104702,27.01,6,1956.0,0,3.13,0
tx104703,14.68,19,1275.0,2,0.22,0
tx104704,42.53,22,400.0,0,5.55,0
tx104705,31.14,0,1036.0,1,1.59,0
tx104706,219.04,15,24.0,4,60.09,1
tx104707,36.26,21,1752.0,0,1.79,0
tx104708,39.57,13,522.0,1,8.77,0
tx104709,22.33,21,1440.0,1,15.74,0
tx104710,84.28,21,1033.0,3,2.87,0
tx104711,30.03,5,460.0,2,4.58,0
tx104712,26.56,16,1816.0,1,0.57,0
tx104713,24.31,20,1743.0,3,3.04,0
tx104714,47.36,17,1576.0,2,8.89,0
tx104715,47.45,12,543.0,1,9.1,0
tx104716,11.94,19,208.0,2,8.29,0
tx104717,30.11,13,646.0,1,12.87,0
tx104718,22.59,7,1449.0,1,5.55,0
tx104719,27.32,13,1718.0,1,9.03,0
tx104720,17.03,14,400.0,0,0.01,0
tx104721,495.96,17,40.0,7,165.56,1
tx104722,28.61,13,605.0,1,8.16,0
tx104723,93.3,18,857.0,0,3.47,0
tx104724,25.11,7,1811.0,3,1.57,0
tx104725,21.79,10,467.0,2,21.21,0
tx104726,37.38,9,958.0,0,1.85,0
tx104727,36.6,4,908.0,2,7.28,0
tx104728,50.83,9,527.0,0,0.14,0
tx104729,36.12,20,1939.0,2,5.61,0
tx104730,38.91,5,1789.0,2,0.1,0
tx104731,31.21,13,1703.0,0,3.7,0
tx104732,38.28,23,946.0,2,0.47,0
tx104733,34.36,13,1284.0,0,1.93,0
tx104734,24.36,9,263.0,0,1.34,0
tx104735,27.98,18,660.0,3,7.68,0
tx104736,30.9,11,1640.0,1,0.95,0
tx104737,20.27,17,1403.0,0,1.47,0
tx104738,21.78,10,553.0,0,3.75,0
tx104739,17.89,8,95.0,2,8.02,0
tx104740,23.27,20,884.0,0,4.33,0
tx104741,32.16,20,1084.0,1,1.78,0
